tokens;labels;text;DMC
[19, 105, 4, 124];19;"Bicycle: 
 Description of function";DMC-S1000DBIKE-A-D00-00-00-00AA-042A-AAA(2)
[18, 101, 770, 3, 267];20;"Bicycle: 
 Description attributed to crew";DMC-S1000DBIKE-A-D00-00-00-00AA-043A-AAA(1)
[19, 105, 876, 3, 267];20;"Bicycle: 
 Description attributed to crew";DMC-S1000DBIKE-A-D00-00-00-00AA-043A-AAA(1)
[126, 18, 386, 180, 314, 315, 553];21;"Mountain bicycle: 
 Applicability cross-reference table catalog";DMC-S1000DBIKE-D-D00-00-00-00AA-0A3A-AAA(1)
[126, 19, 308, 180, 10, 353, 553];21;"Mountain bicycle: 
 Applicability cross-reference table catalog";DMC-S1000DBIKE-D-D00-00-00-00AA-0A3A-AAA(1)
[247, 2, 396, 4, 2, 7, 219, 2, 7, 415, 494, 247, 2, 396, 5, 2, 771, 4, 2, 7, 39, 21, 35, 11, 82, 9, 6, 246, 416, 4, 254, 495, 21, 35, 11, 2, 39, 9, 31, 148, 253, 28, 69, 2, 218, 331, 23, 164, 369, 4, 2, 772, 4, 2, 7, 66, 2, 554, 7, 51, 124, 554, 7, 124, 21, 35, 11, 82, 9, 773, 774, 131, 2, 39, 5, 2, 132, 412, 4, 2, 7, 323, 44, 2, 163, 4, 2, 39, 9, 148, 372, 8, 2, 60, 57, 268, 20, 2, 39, 47, 50, 37, 417, 145, 2, 775, 4, 2, 91, 14, 269, 555, 96, 417, 418, 270, 145, 2, 91, 3, 9, 776, 109, 4, 269, 555, 7, 39, 777, 21, 35, 11, 2, 39, 9, 302, 32, 20, 2, 167, 4, 2, 132, 412, 4, 2, 7, 323, 23, 6, 66, 4, 2, 27, 137, 23, 6, 66, 4, 2, 27, 137, 13, 2, 778, 2, 779, 36, 556, 13, 2, 557, 137, 11, 9, 268, 43, 2, 558, 4, 2, 27, 559, 2, 99, 169, 247, 2, 396, 4, 2, 16, 247, 2, 60, 58, 780, 5, 560, 247, 58, 561, 68, 2, 562, 265, 164, 781, 60, 9, 419, 23, 6, 66, 4, 2, 52, 114, 487, 2, 18, 80, 2, 26, 7, 5, 89, 2, 128, 61, 113, 21, 35, 11, 2, 52, 114, 9, 271, 23, 2, 66, 8, 2, 12, 563, 247, 2, 12, 44, 2, 12, 9, 148, 782, 28, 15, 57, 783, 20, 2, 28, 12, 326, 10, 3, 563, 247, 2, 12, 58, 264, 11, 9, 420, 73, 11, 23, 31, 50, 368, 80, 2, 99, 23, 6, 66, 4, 2, 12, 3, 21, 35, 11, 15, 9, 271, 21, 35, 11, 2, 564, 4, 2, 12, 9, 31, 148, 272, 50, 2, 12, 8, 2, 246, 12, 71, 784, 3, 117, 2, 12, 273, 14, 2, 26, 4, 2, 12, 71, 21, 35, 11, 2, 12, 9, 31, 496, 78, 2, 12, 44, 70, 36, 117, 15, 273, 14, 2, 12, 71, 36, 47, 421, 6, 274, 422, 78, 2, 12, 13, 2, 228, 198, 14, 2];22;"Examine the condition of the brakes. 
 Open the brake quick release. 
 Examine the condition and the thickness of the brake pads. 
 Make sure that there is a large quantity of rubber left. 
 Make sure that the pad is not too hard. 
 Clean all the unwanted material. 
 Do an inspection of the installation of the brakes. 
 Check the hydraulic brake system function. 
 Hydraulic brake function: 
 Make sure that there is sufficient clearance between the pad and the inner diameter of the brake surface. 
 If the position of the pads is too low on the rim, as shown in  , the pads can move. This could cause the separation of the spokes from their mountings., they could slip off causing the spokes to be torn out of their mountings. 
 Brake pad seating: 
 Make sure that the pads are correctly installed in the center of the inner diameter of the brake surface. 
 Do a check of the tire pressure. 
 Do a check of the tire pressure with the  . 
 Compare the value you read with the recommended pressure that is shown into the sidewall of the tire. 
 Add the necessary air. 
 Examine the condition of the wheels. 
 Examine the rims for bulges and dents. 
 Examine for splits at the seam where an extruded rim is bonded. 
 Do a check of the headset bearings. 
 Straddle the bicycle. 
 Apply the front brakes and push the handle bars forward. 
 Make sure that the headset bearings are tight. 
 Do the checks on the chain. 
 Visually examine the chain. 
 If the chain is too dirty, clean it as specified in the clean chain task (refer to  
 Visually examine the chain for links that are frozen or that do not move easily. 
 Apply the necessary  . 
 Do a check of the chain to make sure that it is tight. 
 Make sure that the play of the chain is not too much. 
 Move the chain on the largest chain ring. 
 Try to pull the chain away from the front of the chain ring. 
 Make sure that the chain is not loose. Tighten the chain if, when you pull it away from the chain ring, you can see a full tooth. 
 Tighten the chain with the Allen wrench from the .";DMC-S1000DBIKE-A-D00-00-00-00AA-121A-AAA(2)
[251, 2, 475, 4, 2, 7, 219, 2, 7, 415, 517, 251, 2, 475, 5, 2, 493, 4, 2, 7, 39, 21, 35, 11, 82, 17, 6, 518, 478, 4, 254, 208, 21, 35, 11, 2, 39, 17, 31, 148, 253, 28, 69, 2, 241, 358, 23, 164, 307, 4, 2, 32, 4, 2, 7, 66, 2, 724, 7, 51, 124, 724, 7, 124, 21, 35, 11, 82, 17, 877, 878, 131, 2, 39, 5, 2, 132, 476, 4, 2, 7, 357, 44, 2, 173, 4, 2, 39, 17, 148, 372, 8, 2, 60, 57, 359, 20, 2, 39, 47, 50, 37, 417, 158, 2, 879, 4, 2, 91, 14, 269, 87, 96, 417, 418, 270, 158, 2, 91, 3, 9, 880, 109, 4, 269, 87, 7, 39, 98, 21, 35, 11, 2, 39, 59, 125, 32, 20, 2, 167, 4, 2, 132, 476, 4, 2, 7, 357, 23, 6, 66, 4, 2, 27, 142, 23, 6, 66, 4, 2, 27, 142, 13, 2, 881, 2, 882, 36, 556, 13, 2, 557, 142, 11, 17, 359, 43, 2, 725, 4, 2, 27, 559, 2, 104, 169, 251, 2, 475, 4, 2, 16, 251, 2, 60, 58, 883, 5, 560, 251, 58, 561, 68, 2, 562, 265, 164, 884, 60, 17, 419, 23, 6, 66, 4, 2, 52, 92, 511, 2, 19, 81, 2, 26, 7, 5, 89, 2, 135, 61, 113, 21, 35, 11, 2, 52, 92, 59, 271, 23, 2, 66, 8, 2, 12, 322, 251, 2, 12, 44, 2, 12, 17, 148, 885, 28, 15, 57, 886, 20, 2, 28, 12, 326, 10, 3, 322, 251, 2, 12, 58, 264, 11, 59, 420, 73, 11, 23, 31, 50, 381, 81, 2, 104, 23, 6, 66, 4, 2, 12, 3, 21, 35, 11, 15, 17, 271, 21, 35, 11, 2, 564, 4, 2, 12, 17, 31, 148, 272, 50, 2, 12, 8, 2, 477, 12, 71, 887, 3, 117, 2, 12, 273, 14, 2, 26, 4, 2, 12, 71, 21, 35, 11, 2, 12, 17, 31, 519, 78, 2, 12, 44, 70, 36, 117, 15, 273, 14, 2, 12, 71, 36, 47, 421, 6, 274, 422, 78, 2, 12, 13, 2, 228, 198, 14, 2];22;"Examine the condition of the brakes. 
 Open the brake quick release. 
 Examine the condition and the thickness of the brake pads. 
 Make sure that there is a large quantity of rubber left. 
 Make sure that the pad is not too hard. 
 Clean all the unwanted material. 
 Do an inspection of the installation of the brakes. 
 Check the hydraulic brake system function. 
 Hydraulic brake function: 
 Make sure that there is sufficient clearance between the pad and the inner diameter of the brake surface. 
 If the position of the pads is too low on the rim, as shown in  , the pads can move. This could cause the separation of the spokes from their mountings., they could slip off causing the spokes to be torn out of their mountings. 
 Brake pad seating: 
 Make sure that the pads are correctly installed in the center of the inner diameter of the brake surface. 
 Do a check of the tire pressure. 
 Do a check of the tire pressure with the  . 
 Compare the value you read with the recommended pressure that is shown into the sidewall of the tire. 
 Add the necessary air. 
 Examine the condition of the wheels. 
 Examine the rims for bulges and dents. 
 Examine for splits at the seam where an extruded rim is bonded. 
 Do a check of the headset bearings. 
 Straddle the bicycle. 
 Apply the front brakes and push the handle bars forward. 
 Make sure that the headset bearings are tight. 
 Do the checks on the chain. 
 Visually examine the chain. 
 If the chain is too dirty, clean it as specified in the clean chain task (refer to  
 Visually examine the chain for links that are frozen or that do not move easily. 
 Apply the necessary  . 
 Do a check of the chain to make sure that it is tight. 
 Make sure that the play of the chain is not too much. 
 Move the chain on the largest chain ring. 
 Try to pull the chain away from the front of the chain ring. 
 Make sure that the chain is not loose. Tighten the chain if, when you pull it away from the chain ring, you can see a full tooth. 
 Tighten the chain with the Allen wrench from the .";DMC-S1000DBIKE-A-D00-00-00-00AA-121A-AAA(2)
[18, 257, 373, 83, 267];23;"Bicycle: 
 Pre-operation procedures (crew)";DMC-S1000DBIKE-A-D00-00-00-00AA-121A-AAA(3)
[19, 257, 141, 86, 267];23;"Bicycle: 
 Pre-operation procedures (crew)";DMC-S1000DBIKE-A-D00-00-00-00AA-121A-AAA(3)
[18, 129, 6, 18];24;"Bicycle: 
 Riding a bicycle";DMC-S1000DBIKE-A-D00-00-00-00AA-130A-AAA(1)
[19, 129, 6, 19];24;"Bicycle: 
 Riding a bicycle";DMC-S1000DBIKE-A-D00-00-00-00AA-130A-AAA(1)
[565, 565, 566];25;"Computer: 
 Computer Display";DMC-S1000DBIKE-A-D00-00-00-00AA-131A-AAA(1)
[726, 726, 566];25;"Computer: 
 Computer Display";DMC-S1000DBIKE-A-D00-00-00-00AA-131A-AAA(1)
[18, 567, 373, 83, 267];26;"Bicycle: 
 Normal operation procedures (crew)";DMC-S1000DBIKE-A-D00-00-00-00AA-131A-AAA(2)
[19, 567, 141, 86, 267];26;"Bicycle: 
 Normal operation procedures (crew)";DMC-S1000DBIKE-A-D00-00-00-00AA-131A-AAA(2)
[28, 2, 18, 28, 2, 18, 13, 56, 24, 2, 332, 14, 2, 3, 28, 2, 7, 2, 147, 25, 2, 62, 5, 2, 27, 168, 2, 18, 374, 177, 2, 18, 568, 2, 3, 76, 50, 38, 2, 7, 118, 2, 40, 118, 2, 40, 94, 275, 2, 7, 25, 118, 2, 261, 106, 2, 72, 62, 2, 12, 29, 2, 303, 160, 9, 276, 277, 2, 99];27;"Clean the bicycle. 
 Clean the bicycle with water. 
 Use the brush from the  to clean the brakes, the shift levers, the sprockets and the tires. 
 Let the bicycle dry. 
 Lubricate the bicycle 
 Spray the , to these moving parts:  
 the brake pivots 
 the derailleur pivots 
 the derailleur tension guides 
 the brake lever pivots 
 the control cables 
 the gear sprockets 
 the chain 
 Remove the lubricant which is more than the necessary.";DMC-S1000DBIKE-A-D00-00-00-00AA-151A-AAA(2)
[28, 2, 19, 28, 2, 19, 13, 56, 24, 2, 332, 14, 2, 3, 28, 2, 7, 2, 147, 25, 2, 62, 5, 2, 27, 168, 2, 19, 383, 116, 2, 19, 568, 2, 3, 76, 50, 38, 2, 7, 118, 2, 40, 118, 2, 40, 94, 299, 2, 7, 25, 118, 2, 261, 107, 2, 72, 62, 2, 12, 30, 2, 116, 160, 17, 276, 277, 2, 104];27;"Clean the bicycle. 
 Clean the bicycle with water. 
 Use the brush from the  to clean the brakes, the shift levers, the sprockets and the tires. 
 Let the bicycle dry. 
 Lubricate the bicycle 
 Spray the , to these moving parts:  
 the brake pivots 
 the derailleur pivots 
 the derailleur tension guides 
 the brake lever pivots 
 the control cables 
 the gear sprockets 
 the chain 
 Remove the lubricant which is more than the necessary.";DMC-S1000DBIKE-A-D00-00-00-00AA-151A-AAA(2)
[18, 263, 373, 83, 267];28;"Bicycle: 
 Post-operation procedures (crew)";DMC-S1000DBIKE-A-D00-00-00-00AA-151A-AAA(3)
[19, 263, 141, 86, 267];28;"Bicycle: 
 Post-operation procedures (crew)";DMC-S1000DBIKE-A-D00-00-00-00AA-151A-AAA(3)
[18, 785, 786, 569, 570];29;"Bicycle: 
 Servicing: Prerequisite concept review";DMC-S1000DBIKE-T-D00-00-00-00AA-200A-AAA(1)
[19, 727, 888, 569, 570];29;"Bicycle: 
 Servicing: Prerequisite concept review";DMC-S1000DBIKE-T-D00-00-00-00AA-200A-AAA(1)
[23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 96, 370, 20, 28, 278, 56, 23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 96, 370, 20, 28, 278, 56, 23, 31, 24, 6, 11, 64, 136, 137, 6, 56, 279, 11, 64, 136, 137, 47, 145, 280, 38, 3, 333, 496, 73, 274, 4, 56, 23, 31, 195, 2, 279, 571, 68, 2, 74, 73, 68, 2, 130, 225, 114, 37, 47, 145, 161, 3, 2, 38, 80, 20, 572, 13, 2, 573, 8, 2, 497, 2, 423, 334, 145, 161, 3, 2, 84, 335, 44, 15, 9, 31, 80, 302];30;"Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not use a  that has high pressure. A water hose that has high pressure can cause some parts to become loose or full of water. 
 Do not point the hose directly at the hub or at the bottom bracket bearings. This can cause damage to the parts. 
 Apply  in accordance with the instruction on the container. The substance may cause damage to the Bike paint if it is not applied correctly.";DMC-S1000DBIKE-A-D00-00-00-00AA-258A-AAA(1)
[23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 298, 310, 20, 28, 278, 56, 23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 298, 310, 20, 28, 278, 56, 23, 31, 24, 6, 11, 140, 136, 142, 6, 56, 279, 11, 140, 136, 142, 47, 158, 280, 38, 3, 360, 519, 73, 274, 4, 56, 23, 31, 195, 2, 279, 311, 68, 2, 74, 73, 68, 2, 130, 225, 92, 37, 47, 158, 172, 3, 2, 38, 81, 20, 728, 13, 2, 729, 8, 2, 250, 2, 479, 334, 158, 172, 3, 2, 84, 335, 44, 15, 17, 31, 81, 125];30;"Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not use a  that has high pressure. A water hose that has high pressure can cause some parts to become loose or full of water. 
 Do not point the hose directly at the hub or at the bottom bracket bearings. This can cause damage to the parts. 
 Apply  in accordance with the instruction on the container. The substance may cause damage to the Bike paint if it is not applied correctly.";DMC-S1000DBIKE-A-D00-00-00-00AA-258A-AAA(1)
[28, 2, 18, 13, 56, 3, 29, 69, 424, 10, 3, 28, 2, 84, 24, 6, 3, 63, 222, 3, 93, 11, 9, 31, 498, 3, 28, 76, 9, 2, 147, 25, 2, 574, 27, 5, 2, 7, 28, 2, 425, 426, 14, 2, 12, 5, 2, 62, 13, 6, 304, 11, 64, 6, 176, 427, 29, 2, 281, 14, 2, 226, 499, 13, 2, 57, 268, 20, 24, 6, 332, 3, 29, 2, 281, 14, 76, 38, 62, 275, 5, 94, 16, 4, 2, 40, 12, 71, 422, 575, 2, 428, 149, 2, 62, 2, 40, 2, 12, 71, 5, 2, 12, 13, 56, 44, 99, 23, 2, 149, 83, 199, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 18, 13, 2, 97, 336, 149, 2, 18, 5, 21, 35, 11, 69, 9, 29, 50, 2, 18, 200, 5, 150, 8, 201, 27, 3, 29, 69, 56, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 18, 13, 2, 97, 336, 97, 2, 43, 5, 56, 337, 28, 2, 18, 13, 2, 97, 336, 149, 2, 18, 3, 21, 35, 11, 69, 576, 9, 29, 50, 2, 18, 200, 5, 150, 8, 201, 27, 3, 29, 69, 56, 177, 2, 18, 10, 3];31;"Clean the bicycle with water to remove all dirt. Refer to . 
 Cleaning the bike: 
 Use a  to get access to areas that are not easy to clean. These are the shift levers, the knobbly tires, and the brakes. 
 Clean the caked grime from the chain and the sprockets with a screwdriver that has a small blade. 
 Remove the grease from the freewheel assembly with the  as shown in . 
 Use a brush to remove the grease from these parts:  
 sprockets 
 guide and tension wheels of the derailleur 
 chain ring teeth 
 Degreasing the freehub: 
 Flush the sprockets, the derailleurs, the chain rings and the chain with water. 
 If necessary, do the flush procedure again. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Flush the bicycle and make sure that all  is removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Soak the  into  and water. 
 Fully clean the bicycle with the soaked sponge. 
 Flush the bicycle to make sure that all detergents are removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Lubricate the bicycle. Refer to ";DMC-S1000DBIKE-A-D00-00-00-00AA-258A-AAA(2)
[28, 2, 19, 13, 56, 3, 30, 69, 424, 10, 3, 28, 2, 84, 24, 6, 3, 63, 222, 3, 93, 11, 59, 31, 520, 3, 28, 76, 59, 2, 147, 25, 2, 730, 27, 5, 2, 7, 28, 2, 425, 426, 14, 2, 12, 5, 2, 62, 13, 6, 312, 11, 140, 6, 176, 427, 30, 2, 300, 14, 2, 226, 361, 13, 2, 57, 359, 20, 24, 6, 332, 3, 30, 2, 300, 14, 76, 38, 62, 299, 5, 94, 16, 4, 2, 40, 12, 71, 731, 732, 2, 428, 149, 2, 62, 2, 40, 2, 12, 71, 5, 2, 12, 13, 56, 44, 104, 23, 2, 149, 86, 199, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 19, 13, 2, 97, 362, 149, 2, 19, 5, 21, 35, 11, 69, 17, 30, 50, 2, 19, 200, 5, 150, 8, 15, 27, 3, 30, 69, 56, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 19, 13, 2, 97, 362, 97, 2, 43, 5, 56, 363, 28, 2, 19, 13, 2, 97, 362, 149, 2, 19, 3, 21, 35, 11, 69, 733, 59, 30, 50, 2, 19, 200, 5, 150, 8, 15, 27, 3, 30, 69, 56, 116, 2, 19, 10, 3];31;"Clean the bicycle with water to remove all dirt. Refer to . 
 Cleaning the bike: 
 Use a  to get access to areas that are not easy to clean. These are the shift levers, the knobbly tires, and the brakes. 
 Clean the caked grime from the chain and the sprockets with a screwdriver that has a small blade. 
 Remove the grease from the freewheel assembly with the  as shown in . 
 Use a brush to remove the grease from these parts:  
 sprockets 
 guide and tension wheels of the derailleur 
 chain ring teeth 
 Degreasing the freehub: 
 Flush the sprockets, the derailleurs, the chain rings and the chain with water. 
 If necessary, do the flush procedure again. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Flush the bicycle and make sure that all  is removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Soak the  into  and water. 
 Fully clean the bicycle with the soaked sponge. 
 Flush the bicycle to make sure that all detergents are removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Lubricate the bicycle. Refer to ";DMC-S1000DBIKE-A-D00-00-00-00AA-258A-AAA(2)
[18, 151, 83, 3, 28];32;"Bicycle: 
 Other procedures to clean";DMC-S1000DBIKE-A-D00-00-00-00AA-258A-AAA(3)
[19, 151, 86, 3, 28];32;"Bicycle: 
 Other procedures to clean";DMC-S1000DBIKE-A-D00-00-00-00AA-258A-AAA(3)
[23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 96, 370, 20, 28, 278, 56, 23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 96, 370, 20, 28, 278, 56, 23, 31, 24, 6, 11, 64, 136, 137, 6, 56, 279, 11, 64, 136, 137, 47, 145, 280, 38, 3, 333, 496, 73, 274, 4, 56, 23, 31, 195, 2, 279, 571, 68, 2, 74, 73, 68, 2, 130, 225, 114, 37, 47, 145, 161, 3, 2, 38, 80, 20, 572, 13, 2, 573, 8, 2, 497, 2, 423, 334, 145, 161, 3, 2, 84, 335, 44, 15, 9, 31, 80, 302];33;"Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not use a  that has high pressure. A water hose that has high pressure can cause some parts to become loose or full of water. 
 Do not point the hose directly at the hub or at the bottom bracket bearings. This can cause damage to the parts. 
 Apply  in accordance with the instruction on the container. The substance may cause damage to the Bike paint if it is not applied correctly.";DMC-S1000DBIKE-A-D00-00-00-00AA-258B-AAA(1)
[23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 298, 310, 20, 28, 278, 56, 23, 31, 63, 43, 79, 102, 44, 15, 63, 43, 79, 102, 121, 298, 310, 20, 28, 278, 56, 23, 31, 24, 6, 11, 140, 136, 142, 6, 56, 279, 11, 140, 136, 142, 47, 158, 280, 38, 3, 360, 519, 73, 274, 4, 56, 23, 31, 195, 2, 279, 311, 68, 2, 74, 73, 68, 2, 130, 225, 92, 37, 47, 158, 172, 3, 2, 38, 81, 20, 728, 13, 2, 729, 8, 2, 250, 2, 479, 334, 158, 172, 3, 2, 84, 335, 44, 15, 17, 31, 81, 125];33;"Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not get  into your eyes. If it gets into your eyes, wash them immediately in clean warm water. 
 Do not use a  that has high pressure. A water hose that has high pressure can cause some parts to become loose or full of water. 
 Do not point the hose directly at the hub or at the bottom bracket bearings. This can cause damage to the parts. 
 Apply  in accordance with the instruction on the container. The substance may cause damage to the Bike paint if it is not applied correctly.";DMC-S1000DBIKE-A-D00-00-00-00AA-258B-AAA(1)
[28, 2, 18, 13, 56, 3, 29, 69, 424, 10, 3, 28, 2, 84, 24, 6, 3, 63, 222, 3, 93, 11, 9, 31, 498, 3, 28, 76, 9, 2, 147, 25, 2, 574, 27, 5, 2, 7, 28, 2, 425, 426, 14, 2, 12, 5, 2, 62, 13, 6, 304, 11, 64, 6, 176, 427, 29, 2, 281, 14, 2, 226, 499, 13, 2, 57, 268, 20, 24, 6, 332, 3, 29, 2, 281, 14, 76, 38, 62, 275, 5, 94, 16, 4, 2, 40, 12, 71, 422, 575, 2, 428, 149, 2, 62, 2, 40, 2, 12, 71, 5, 2, 12, 13, 56, 44, 99, 23, 2, 149, 83, 199, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 18, 13, 2, 97, 336, 149, 2, 18, 5, 21, 35, 11, 69, 9, 29, 50, 2, 18, 200, 5, 150, 8, 201, 27, 3, 29, 69, 56, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 18, 13, 2, 97, 336, 97, 2, 43, 5, 56, 337, 28, 2, 18, 13, 2, 97, 336, 149, 2, 18, 3, 21, 35, 11, 69, 576, 9, 29, 50, 2, 18, 200, 5, 150, 8, 201, 27, 3, 29, 69, 56, 177, 2, 18, 10, 3];34;"Clean the bicycle with water to remove all dirt. Refer to . 
 Cleaning the bike: 
 Use a  to get access to areas that are not easy to clean. These are the shift levers, the knobbly tires, and the brakes. 
 Clean the caked grime from the chain and the sprockets with a screwdriver that has a small blade. 
 Remove the grease from the freewheel assembly with the  as shown in . 
 Use a brush to remove the grease from these parts:  
 sprockets 
 guide and tension wheels of the derailleur 
 chain ring teeth 
 Degreasing the freehub: 
 Flush the sprockets, the derailleurs, the chain rings and the chain with water. 
 If necessary, do the flush procedure again. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Flush the bicycle and make sure that all  is removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Soak the  into  and water. 
 Fully clean the bicycle with the soaked sponge. 
 Flush the bicycle to make sure that all detergents are removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Lubricate the bicycle. Refer to ";DMC-S1000DBIKE-A-D00-00-00-00AA-258B-AAA(2)
[28, 2, 19, 13, 56, 3, 30, 69, 424, 10, 3, 28, 2, 84, 24, 6, 3, 63, 222, 3, 93, 11, 59, 31, 520, 3, 28, 76, 59, 2, 147, 25, 2, 730, 27, 5, 2, 7, 28, 2, 425, 426, 14, 2, 12, 5, 2, 62, 13, 6, 312, 11, 140, 6, 176, 427, 30, 2, 300, 14, 2, 226, 361, 13, 2, 57, 359, 20, 24, 6, 332, 3, 30, 2, 300, 14, 76, 38, 62, 299, 5, 94, 16, 4, 2, 40, 12, 71, 731, 732, 2, 428, 149, 2, 62, 2, 40, 2, 12, 71, 5, 2, 12, 13, 56, 44, 104, 23, 2, 149, 86, 199, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 19, 13, 2, 97, 362, 149, 2, 19, 5, 21, 35, 11, 69, 17, 30, 50, 2, 19, 200, 5, 150, 8, 15, 27, 3, 30, 69, 56, 121, 2, 84, 97, 2, 43, 5, 56, 28, 2, 19, 13, 2, 97, 362, 97, 2, 43, 5, 56, 363, 28, 2, 19, 13, 2, 97, 362, 149, 2, 19, 3, 21, 35, 11, 69, 733, 59, 30, 50, 2, 19, 200, 5, 150, 8, 15, 27, 3, 30, 69, 56, 116, 2, 19, 10, 3];34;"Clean the bicycle with water to remove all dirt. Refer to . 
 Cleaning the bike: 
 Use a  to get access to areas that are not easy to clean. These are the shift levers, the knobbly tires, and the brakes. 
 Clean the caked grime from the chain and the sprockets with a screwdriver that has a small blade. 
 Remove the grease from the freewheel assembly with the  as shown in . 
 Use a brush to remove the grease from these parts:  
 sprockets 
 guide and tension wheels of the derailleur 
 chain ring teeth 
 Degreasing the freehub: 
 Flush the sprockets, the derailleurs, the chain rings and the chain with water. 
 If necessary, do the flush procedure again. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Flush the bicycle and make sure that all  is removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Wash the Bike 
 Soak the  into  and water. 
 Clean the bicycle with the soaked sponge. 
 Soak the  into  and water. 
 Fully clean the bicycle with the soaked sponge. 
 Flush the bicycle to make sure that all detergents are removed. 
 Move the bicycle up and down on its tires to remove all water. 
 Lubricate the bicycle. Refer to ";DMC-S1000DBIKE-A-D00-00-00-00AA-258B-AAA(2)
[18, 151, 83, 3, 28];35;"Bicycle: 
 Other procedures to clean";DMC-S1000DBIKE-A-D00-00-00-00AA-258B-AAA(3)
[19, 151, 86, 3, 28];35;"Bicycle: 
 Other procedures to clean";DMC-S1000DBIKE-A-D00-00-00-00AA-258B-AAA(3)
[577, 9, 578, 429, 18, 8, 2, 120, 282, 271, 48, 187, 18, 9, 787, 67, 3, 2, 120, 282];36;"Ensure  is level. 
 Place bicycle on the test stand. 
 Tight clamps until bicycle is securely attach to the test stand.";DMC-S1000DBIKE-A-D00-00-00-00AA-330A-AAA(2)
[734, 17, 578, 429, 19, 8, 2, 120, 282, 271, 48, 187, 19, 17, 889, 67, 3, 2, 120, 282];36;"Ensure  is level. 
 Place bicycle on the test stand. 
 Tight clamps until bicycle is securely attach to the test stand.";DMC-S1000DBIKE-A-D00-00-00-00AA-330A-AAA(2)
[18, 429, 8, 120, 282];37;"Bicycle: 
 Place on test stand";DMC-S1000DBIKE-A-D00-00-00-00AA-330A-AAA(3)
[19, 429, 8, 120, 282];37;"Bicycle: 
 Place on test stand";DMC-S1000DBIKE-A-D00-00-00-00AA-330A-AAA(3)
[70, 36, 29, 2, 41, 16, 3, 244, 6, 788, 579, 2, 7, 319, 14, 2, 12, 338];38;When you remove the rear wheel to repair a puncture, disconnect the brake arm from the chain stay.;DMC-S1000DBIKE-A-D00-00-00-00AA-663A-AAA(1)
[70, 36, 30, 2, 41, 16, 3, 244, 6, 890, 579, 2, 7, 319, 14, 2, 12, 338];38;When you remove the rear wheel to repair a puncture, disconnect the brake arm from the chain stay.;DMC-S1000DBIKE-A-D00-00-00-00AA-663A-AAA(1)
